Customer_ID,Customer_Name,Region,Is_Prime
10986,Customer_986,South,Yes
10987,Customer_987,West,Yes
10988,Customer_988,West,Yes
10989,Customer_989,South,Yes
10990,Customer_990,West,Yes
10991,Customer_991,South,Yes
10992,Customer_992,West,No
10993,Customer_993,South,No
10994,Customer_994,West,No
10995,Customer_995,West,No
10996,Customer_996,North,Yes
10997,Customer_997,North,No
10998,Customer_998,West,No
10999,Customer_999,West,Yes
11000,Customer_1000,East,No
11001,Customer_1001,South,Yes
11002,Customer_1002,East,No
11003,Customer_1003,North,No
11004,Customer_1004,North,Yes
11005,Customer_1005,North,No
11006,Customer_1006,North,No
11007,Customer_1007,West,No
11008,Customer_1008,North,Yes
11009,Customer_1009,West,No
11010,Customer_1010,West,Yes
11011,Customer_1011,North,Yes
11012,Customer_1012,North,Yes
11013,Customer_1013,South,No
11014,Customer_1014,East,No
11015,Customer_1015,North,No
11016,Customer_1016,South,No
11017,Customer_1017,South,Yes
11018,Customer_1018,East,Yes
11019,Customer_1019,West,Yes
11020,Customer_1020,North,Yes
11021,Customer_1021,East,Yes
11022,Customer_1022,North,Yes
11023,Customer_1023,South,Yes
11024,Customer_1024,South,Yes
11025,Customer_1025,West,Yes
11026,Customer_1026,South,Yes
11027,Customer_1027,South,No
11028,Customer_1028,East,No
11029,Customer_1029,North,No
11030,Customer_1030,North,Yes
11031,Customer_1031,East,Yes
11032,Customer_1032,West,No
11033,Customer_1033,North,Yes
11034,Customer_1034,South,Yes
11035,Customer_1035,North,Yes
11036,Customer_1036,South,Yes
11037,Customer_1037,West,Yes
11038,Customer_1038,East,Yes
11039,Customer_1039,North,No
11040,Customer_1040,East,Yes
11041,Customer_1041,North,Yes
11042,Customer_1042,South,No
11043,Customer_1043,East,Yes
11044,Customer_1044,North,Yes
11045,Customer_1045,South,No
11046,Customer_1046,East,Yes
11047,Customer_1047,East,Yes
11048,Customer_1048,North,Yes
11049,Customer_1049,North,Yes
11050,Customer_1050,North,Yes
11051,Customer_1051,South,No
11052,Customer_1052,North,Yes
11053,Customer_1053,East,Yes
11054,Customer_1054,East,Yes
11055,Customer_1055,North,Yes
11056,Customer_1056,North,No
11057,Customer_1057,West,Yes
11058,Customer_1058,East,Yes
11059,Customer_1059,South,Yes
11060,Customer_1060,West,Yes
11061,Customer_1061,North,Yes
11062,Customer_1062,North,No
11063,Customer_1063,East,Yes
11064,Customer_1064,North,Yes
11065,Customer_1065,South,Yes
11066,Customer_1066,East,No
11067,Customer_1067,North,Yes
11068,Customer_1068,East,No
11069,Customer_1069,North,No
11070,Customer_1070,North,No
11071,Customer_1071,North,Yes
11072,Customer_1072,South,Yes
11073,Customer_1073,South,No
11074,Customer_1074,East,No
11075,Customer_1075,North,No
11076,Customer_1076,North,Yes
11077,Customer_1077,South,Yes
11078,Customer_1078,North,Yes
11079,Customer_1079,South,No
11080,Customer_1080,North,Yes
11081,Customer_1081,East,Yes
11082,Customer_1082,North,No
11083,Customer_1083,North,Yes
11084,Customer_1084,West,No
11085,Customer_1085,South,Yes
11086,Customer_1086,North,Yes
11087,Customer_1087,North,Yes
11088,Customer_1088,West,No
11089,Customer_1089,West,Yes
11090,Customer_1090,South,Yes
11091,Customer_1091,West,No
11092,Customer_1092,East,Yes
11093,Customer_1093,West,Yes
11094,Customer_1094,East,Yes
11095,Customer_1095,South,Yes
11096,Customer_1096,South,No
11097,Customer_1097,South,Yes
11098,Customer_1098,South,Yes
11099,Customer_1099,South,Yes
11100,Customer_1100,East,No
11101,Customer_1101,East,Yes
11102,Customer_1102,South,Yes
11103,Customer_1103,West,Yes
11104,Customer_1104,North,Yes
11105,Customer_1105,South,Yes
11106,Customer_1106,West,Yes
11107,Customer_1107,North,No
11108,Customer_1108,South,Yes
11109,Customer_1109,South,No
11110,Customer_1110,East,No
11111,Customer_1111,North,Yes
11112,Customer_1112,North,Yes
11113,Customer_1113,West,Yes
11114,Customer_1114,East,No
11115,Customer_1115,East,Yes
11116,Customer_1116,East,Yes
11117,Customer_1117,East,Yes
11118,Customer_1118,North,No
11119,Customer_1119,North,No
11120,Customer_1120,South,Yes
11121,Customer_1121,South,No
11122,Customer_1122,East,Yes
11123,Customer_1123,East,Yes
11124,Customer_1124,East,No
11125,Customer_1125,South,Yes
11126,Customer_1126,West,Yes
11127,Customer_1127,West,Yes
11128,Customer_1128,South,No
11129,Customer_1129,South,No
11130,Customer_1130,South,No
11131,Customer_1131,South,No
11132,Customer_1132,South,Yes
11133,Customer_1133,South,Yes
11134,Customer_1134,East,Yes
11135,Customer_1135,East,Yes
11136,Customer_1136,East,Yes
11137,Customer_1137,East,No
11138,Customer_1138,South,Yes
11139,Customer_1139,West,Yes
11140,Customer_1140,North,Yes
11141,Customer_1141,South,Yes
11142,Customer_1142,North,No
11143,Customer_1143,West,Yes
11144,Customer_1144,East,Yes
11145,Customer_1145,West,No
11146,Customer_1146,South,Yes
11147,Customer_1147,East,Yes
11148,Customer_1148,South,Yes
11149,Customer_1149,East,Yes
11150,Customer_1150,North,No
11151,Customer_1151,North,No
11152,Customer_1152,North,Yes
11153,Customer_1153,West,No
11154,Customer_1154,South,Yes
11155,Customer_1155,West,Yes
11156,Customer_1156,North,Yes
11157,Customer_1157,South,Yes
11158,Customer_1158,North,Yes
11159,Customer_1159,West,No
11160,Customer_1160,West,No
11161,Customer_1161,West,Yes
11162,Customer_1162,North,Yes
11163,Customer_1163,South,Yes
11164,Customer_1164,South,Yes
11165,Customer_1165,North,Yes
11166,Customer_1166,South,Yes
11167,Customer_1167,North,No
11168,Customer_1168,South,Yes
11169,Customer_1169,East,Yes
11170,Customer_1170,East,Yes
11171,Customer_1171,West,Yes
11172,Customer_1172,East,Yes
11173,Customer_1173,East,No
11174,Customer_1174,East,Yes
11175,Customer_1175,North,No
11176,Customer_1176,East,Yes
11177,Customer_1177,East,Yes
11178,Customer_1178,West,Yes
11179,Customer_1179,East,No
11180,Customer_1180,East,Yes
11181,Customer_1181,South,No
11182,Customer_1182,West,Yes
11183,Customer_1183,West,No
11184,Customer_1184,West,Yes
11185,Customer_1185,West,No
11186,Customer_1186,West,Yes
11187,Customer_1187,West,No
11188,Customer_1188,North,Yes
11189,Customer_1189,East,Yes
11190,Customer_1190,West,Yes
11191,Customer_1191,East,No
11192,Customer_1192,East,Yes
11193,Customer_1193,North,No
11194,Customer_1194,West,Yes
11195,Customer_1195,South,Yes
11196,Customer_1196,North,Yes
11197,Customer_1197,South,No
11198,Customer_1198,East,No
11199,Customer_1199,East,No
11200,Customer_1200,North,Yes
11201,Customer_1201,North,No
11202,Customer_1202,South,No
11203,Customer_1203,West,Yes
11204,Customer_1204,South,No
11205,Customer_1205,North,No
11206,Customer_1206,South,No
11207,Customer_1207,North,No
11208,Customer_1208,South,Yes
11209,Customer_1209,North,Yes
11210,Customer_1210,North,No
11211,Customer_1211,North,Yes
11212,Customer_1212,West,No
11213,Customer_1213,South,No
11214,Customer_1214,South,No
11215,Customer_1215,South,No
11216,Customer_1216,North,Yes
11217,Customer_1217,South,Yes
11218,Customer_1218,South,Yes
11219,Customer_1219,North,Yes
11220,Customer_1220,East,Yes
11221,Customer_1221,North,Yes
11222,Customer_1222,South,No
11223,Customer_1223,North,No
11224,Customer_1224,East,Yes
11225,Customer_1225,North,Yes
11226,Customer_1226,South,No
11227,Customer_1227,East,Yes
11228,Customer_1228,West,Yes
11229,Customer_1229,South,Yes
11230,Customer_1230,East,Yes
11231,Customer_1231,East,Yes
11232,Customer_1232,West,No
11233,Customer_1233,North,Yes
11234,Customer_1234,North,Yes
11235,Customer_1235,South,Yes
11236,Customer_1236,West,Yes
11237,Customer_1237,North,No
11238,Customer_1238,West,No
11239,Customer_1239,North,No
11240,Customer_1240,East,Yes
11241,Customer_1241,North,No
11242,Customer_1242,West,No
11243,Customer_1243,East,No
11244,Customer_1244,East,Yes
11245,Customer_1245,East,Yes
11246,Customer_1246,West,Yes
11247,Customer_1247,South,No
11248,Customer_1248,South,Yes
11249,Customer_1249,South,Yes
11250,Customer_1250,West,No
11251,Customer_1251,East,No
11252,Customer_1252,South,No
11253,Customer_1253,West,Yes
11254,Customer_1254,South,No
11255,Customer_1255,North,Yes
11256,Customer_1256,South,Yes
11257,Customer_1257,South,Yes
11258,Customer_1258,East,Yes
11259,Customer_1259,West,Yes
11260,Customer_1260,East,No
11261,Customer_1261,East,Yes
11262,Customer_1262,East,No
11263,Customer_1263,East,Yes
11264,Customer_1264,East,Yes
11265,Customer_1265,South,Yes
11266,Customer_1266,East,Yes
11267,Customer_1267,East,Yes
11268,Customer_1268,West,Yes
11269,Customer_1269,North,Yes
11270,Customer_1270,South,Yes
11271,Customer_1271,South,Yes
11272,Customer_1272,South,No
11273,Customer_1273,East,Yes
11274,Customer_1274,East,No
11275,Customer_1275,East,No
11276,Customer_1276,West,No
11277,Customer_1277,North,No
11278,Customer_1278,East,Yes
11279,Customer_1279,North,No
11280,Customer_1280,West,No
11281,Customer_1281,South,Yes
11282,Customer_1282,East,Yes
11283,Customer_1283,North,Yes
11284,Customer_1284,North,No
11285,Customer_1285,East,No
11286,Customer_1286,South,Yes
11287,Customer_1287,South,Yes
11288,Customer_1288,South,Yes
11289,Customer_1289,West,Yes
11290,Customer_1290,North,No
11291,Customer_1291,North,Yes
11292,Customer_1292,North,Yes
11293,Customer_1293,West,Yes
11294,Customer_1294,North,No
11295,Customer_1295,West,Yes
11296,Customer_1296,South,No
11297,Customer_1297,East,Yes
11298,Customer_1298,North,Yes
11299,Customer_1299,North,Yes
11300,Customer_1300,South,Yes
11301,Customer_1301,East,Yes
11302,Customer_1302,West,No
11303,Customer_1303,East,No
11304,Customer_1304,South,No
11305,Customer_1305,South,Yes
11306,Customer_1306,East,No
11307,Customer_1307,West,Yes
11308,Customer_1308,West,Yes
11309,Customer_1309,North,Yes
11310,Customer_1310,West,Yes
11311,Customer_1311,East,No
11312,Customer_1312,South,Yes
11313,Customer_1313,North,Yes
11314,Customer_1314,North,No
11315,Customer_1315,South,Yes
11316,Customer_1316,West,Yes
11317,Customer_1317,South,Yes
11318,Customer_1318,West,No
11319,Customer_1319,South,No
11320,Customer_1320,East,Yes
11321,Customer_1321,West,Yes
11322,Customer_1322,East,Yes
11323,Customer_1323,North,No
11324,Customer_1324,South,Yes
11325,Customer_1325,North,Yes
11326,Customer_1326,North,Yes
11327,Customer_1327,North,Yes
11328,Customer_1328,North,Yes
11329,Customer_1329,South,No
11330,Customer_1330,North,Yes
11331,Customer_1331,South,Yes
11332,Customer_1332,South,No
11333,Customer_1333,East,No
11334,Customer_1334,West,Yes
11335,Customer_1335,West,Yes
11336,Customer_1336,South,Yes
11337,Customer_1337,East,No
11338,Customer_1338,South,Yes
11339,Customer_1339,South,No
11340,Customer_1340,South,No
11341,Customer_1341,East,Yes
11342,Customer_1342,West,Yes
11343,Customer_1343,East,Yes
11344,Customer_1344,North,Yes
11345,Customer_1345,East,Yes
11346,Customer_1346,East,No
11347,Customer_1347,East,No
11348,Customer_1348,East,Yes
11349,Customer_1349,West,No
11350,Customer_1350,North,Yes
11351,Customer_1351,West,Yes
11352,Customer_1352,West,Yes
11353,Customer_1353,East,No
11354,Customer_1354,South,No
11355,Customer_1355,South,No
11356,Customer_1356,West,Yes
11357,Customer_1357,West,Yes
11358,Customer_1358,East,Yes
11359,Customer_1359,West,Yes
11360,Customer_1360,East,No
11361,Customer_1361,South,No
11362,Customer_1362,South,No
11363,Customer_1363,North,Yes
11364,Customer_1364,South,Yes
11365,Customer_1365,West,Yes
11366,Customer_1366,South,Yes
11367,Customer_1367,East,Yes
11368,Customer_1368,South,No
11369,Customer_1369,North,No
11370,Customer_1370,South,Yes
11371,Customer_1371,East,Yes
11372,Customer_1372,East,Yes
11373,Customer_1373,West,Yes
11374,Customer_1374,South,No
11375,Customer_1375,East,Yes
11376,Customer_1376,North,Yes
11377,Customer_1377,West,Yes
11378,Customer_1378,North,No
11379,Customer_1379,South,Yes
11380,Customer_1380,South,Yes
11381,Customer_1381,South,Yes
11382,Customer_1382,West,No
11383,Customer_1383,East,No
11384,Customer_1384,West,Yes
11385,Customer_1385,North,No
11386,Customer_1386,West,No
11387,Customer_1387,North,No
11388,Customer_1388,West,No
11389,Customer_1389,East,No
11390,Customer_1390,North,Yes
11391,Customer_1391,South,No
11392,Customer_1392,South,Yes
11393,Customer_1393,West,No
11394,Customer_1394,South,Yes
11395,Customer_1395,North,No
11396,Customer_1396,South,No
11397,Customer_1397,East,Yes
11398,Customer_1398,East,No
11399,Customer_1399,West,Yes
11400,Customer_1400,North,No
11401,Customer_1401,East,Yes
11402,Customer_1402,East,Yes
11403,Customer_1403,North,No
11404,Customer_1404,South,Yes
11405,Customer_1405,South,No
11406,Customer_1406,West,Yes
11407,Customer_1407,South,Yes
11408,Customer_1408,North,Yes
11409,Customer_1409,East,Yes
11410,Customer_1410,South,Yes
11411,Customer_1411,West,Yes
11412,Customer_1412,South,Yes
11413,Customer_1413,North,Yes
11414,Customer_1414,West,No
11415,Customer_1415,South,No
11416,Customer_1416,West,Yes
11417,Customer_1417,North,No
11418,Customer_1418,East,Yes
11419,Customer_1419,North,No
11420,Customer_1420,North,No
11421,Customer_1421,North,No
11422,Customer_1422,North,Yes
11423,Customer_1423,East,No
11424,Customer_1424,East,Yes
11425,Customer_1425,West,No
11426,Customer_1426,South,Yes
11427,Customer_1427,East,No
11428,Customer_1428,East,No
11429,Customer_1429,South,No
11430,Customer_1430,East,Yes
11431,Customer_1431,North,No
11432,Customer_1432,North,Yes
11433,Customer_1433,South,No
11434,Customer_1434,West,Yes
11435,Customer_1435,West,Yes
11436,Customer_1436,South,Yes
11437,Customer_1437,South,Yes
11438,Customer_1438,North,Yes
11439,Customer_1439,West,Yes
11440,Customer_1440,East,Yes
11441,Customer_1441,North,No
11442,Customer_1442,South,No
11443,Customer_1443,West,Yes
11444,Customer_1444,East,Yes
11445,Customer_1445,East,Yes
11446,Customer_1446,North,Yes
11447,Customer_1447,West,No
11448,Customer_1448,West,No
11449,Customer_1449,South,Yes
11450,Customer_1450,West,Yes
11451,Customer_1451,West,Yes
11452,Customer_1452,North,No
11453,Customer_1453,West,No
11454,Customer_1454,East,Yes
11455,Customer_1455,North,Yes
11456,Customer_1456,North,No
11457,Customer_1457,South,No
11458,Customer_1458,West,Yes
11459,Customer_1459,South,Yes
11460,Customer_1460,East,Yes
11461,Customer_1461,North,Yes
11462,Customer_1462,North,Yes
11463,Customer_1463,North,Yes
11464,Customer_1464,East,Yes
11465,Customer_1465,East,Yes
11466,Customer_1466,South,No
11467,Customer_1467,South,Yes
11468,Customer_1468,South,Yes
11469,Customer_1469,West,Yes
11470,Customer_1470,North,Yes
11471,Customer_1471,North,No
11472,Customer_1472,South,Yes
11473,Customer_1473,North,Yes
11474,Customer_1474,South,No
11475,Customer_1475,West,Yes
11476,Customer_1476,West,No
11477,Customer_1477,East,Yes
11478,Customer_1478,West,Yes
11479,Customer_1479,South,Yes
11480,Customer_1480,West,Yes
11481,Customer_1481,East,No
11482,Customer_1482,North,No
11483,Customer_1483,South,Yes
11484,Customer_1484,North,Yes
11485,Customer_1485,East,No
11486,Customer_1486,East,No
11487,Customer_1487,East,Yes
11488,Customer_1488,North,Yes
11489,Customer_1489,North,Yes
11490,Customer_1490,North,No
11491,Customer_1491,North,Yes
11492,Customer_1492,East,Yes
11493,Customer_1493,East,No
11494,Customer_1494,South,Yes
11495,Customer_1495,South,Yes
11496,Customer_1496,North,Yes
11497,Customer_1497,West,Yes
11498,Customer_1498,West,Yes
11499,Customer_1499,East,Yes
11500,Customer_1500,East,Yes
11501,Customer_1501,East,Yes
11502,Customer_1502,South,No
11503,Customer_1503,South,No
11504,Customer_1504,East,Yes
11505,Customer_1505,East,Yes
11506,Customer_1506,East,Yes
11507,Customer_1507,West,Yes
11508,Customer_1508,South,Yes
11509,Customer_1509,West,No
11510,Customer_1510,West,Yes
11511,Customer_1511,East,Yes
11512,Customer_1512,East,Yes
11513,Customer_1513,North,No
11514,Customer_1514,North,Yes
11515,Customer_1515,West,No
11516,Customer_1516,South,Yes
11517,Customer_1517,East,No
11518,Customer_1518,East,No
11519,Customer_1519,West,Yes
11520,Customer_1520,North,Yes
11521,Customer_1521,South,Yes
11522,Customer_1522,North,Yes
11523,Customer_1523,North,No
11524,Customer_1524,North,No
11525,Customer_1525,North,No
11526,Customer_1526,East,No
11527,Customer_1527,East,Yes
11528,Customer_1528,North,Yes
11529,Customer_1529,South,No
11530,Customer_1530,West,Yes
11531,Customer_1531,South,No
11532,Customer_1532,South,Yes
11533,Customer_1533,South,Yes
11534,Customer_1534,North,No
11535,Customer_1535,East,Yes
11536,Customer_1536,South,No
11537,Customer_1537,North,No
11538,Customer_1538,South,No
11539,Customer_1539,South,No
11540,Customer_1540,North,Yes
11541,Customer_1541,East,No
11542,Customer_1542,East,Yes
11543,Customer_1543,West,Yes
11544,Customer_1544,North,No
11545,Customer_1545,West,Yes
11546,Customer_1546,West,Yes
11547,Customer_1547,West,Yes
11548,Customer_1548,East,Yes
11549,Customer_1549,North,No
11550,Customer_1550,West,Yes
11551,Customer_1551,North,No
11552,Customer_1552,North,No
11553,Customer_1553,East,No
11554,Customer_1554,West,Yes
11555,Customer_1555,West,No
11556,Customer_1556,North,Yes
11557,Customer_1557,South,No
11558,Customer_1558,East,Yes
11559,Customer_1559,East,No
11560,Customer_1560,East,No
11561,Customer_1561,East,Yes
11562,Customer_1562,West,Yes
11563,Customer_1563,West,No
11564,Customer_1564,South,Yes
11565,Customer_1565,East,No
11566,Customer_1566,East,Yes
11567,Customer_1567,North,Yes
11568,Customer_1568,West,No
11569,Customer_1569,East,No
11570,Customer_1570,South,No
11571,Customer_1571,South,Yes
11572,Customer_1572,West,No
11573,Customer_1573,South,Yes
11574,Customer_1574,South,No
11575,Customer_1575,West,No
11576,Customer_1576,East,Yes
11577,Customer_1577,East,Yes
11578,Customer_1578,South,Yes
11579,Customer_1579,South,No
11580,Customer_1580,East,Yes
11581,Customer_1581,West,No
11582,Customer_1582,South,Yes
11583,Customer_1583,North,No
11584,Customer_1584,West,No
11585,Customer_1585,South,Yes
11586,Customer_1586,South,Yes
11587,Customer_1587,North,Yes
11588,Customer_1588,North,No
11589,Customer_1589,East,No
11590,Customer_1590,West,Yes
11591,Customer_1591,West,No
11592,Customer_1592,East,Yes
11593,Customer_1593,West,Yes
11594,Customer_1594,West,No
11595,Customer_1595,West,Yes
11596,Customer_1596,West,Yes
11597,Customer_1597,West,Yes
11598,Customer_1598,North,Yes
11599,Customer_1599,West,Yes
11600,Customer_1600,North,Yes
11601,Customer_1601,West,No
11602,Customer_1602,East,Yes
11603,Customer_1603,South,Yes
11604,Customer_1604,North,Yes
11605,Customer_1605,West,Yes
11606,Customer_1606,East,No
11607,Customer_1607,South,No
11608,Customer_1608,North,Yes
11609,Customer_1609,South,No
11610,Customer_1610,East,Yes
11611,Customer_1611,North,Yes
11612,Customer_1612,South,Yes
11613,Customer_1613,West,Yes
11614,Customer_1614,North,Yes
11615,Customer_1615,South,No
11616,Customer_1616,East,Yes
11617,Customer_1617,East,No
11618,Customer_1618,North,Yes
11619,Customer_1619,South,Yes
11620,Customer_1620,North,No
11621,Customer_1621,North,Yes
11622,Customer_1622,South,Yes
11623,Customer_1623,South,No
11624,Customer_1624,West,No
11625,Customer_1625,South,No
11626,Customer_1626,East,No
11627,Customer_1627,North,No
11628,Customer_1628,North,No
11629,Customer_1629,East,Yes
11630,Customer_1630,South,Yes
11631,Customer_1631,East,Yes
11632,Customer_1632,East,Yes
11633,Customer_1633,West,No
11634,Customer_1634,East,No
11635,Customer_1635,North,Yes
11636,Customer_1636,East,Yes
11637,Customer_1637,North,No
11638,Customer_1638,North,Yes
11639,Customer_1639,North,No
11640,Customer_1640,South,Yes
11641,Customer_1641,West,Yes
11642,Customer_1642,North,Yes
11643,Customer_1643,North,Yes
11644,Customer_1644,South,No
11645,Customer_1645,North,No
11646,Customer_1646,East,No
11647,Customer_1647,East,Yes
11648,Customer_1648,West,Yes
11649,Customer_1649,North,No
11650,Customer_1650,South,No
11651,Customer_1651,East,Yes
11652,Customer_1652,South,Yes
11653,Customer_1653,South,No
11654,Customer_1654,East,Yes
11655,Customer_1655,South,Yes
11656,Customer_1656,East,Yes
11657,Customer_1657,South,Yes
11658,Customer_1658,East,No
11659,Customer_1659,North,No
11660,Customer_1660,West,Yes
11661,Customer_1661,East,Yes
11662,Customer_1662,East,Yes
11663,Customer_1663,West,Yes
11664,Customer_1664,East,Yes
11665,Customer_1665,East,No
11666,Customer_1666,South,Yes
11667,Customer_1667,West,Yes
11668,Customer_1668,North,Yes
11669,Customer_1669,East,Yes
11670,Customer_1670,West,Yes
11671,Customer_1671,South,Yes
11672,Customer_1672,North,No
11673,Customer_1673,West,Yes
11674,Customer_1674,North,Yes
11675,Customer_1675,North,No
11676,Customer_1676,North,No
11677,Customer_1677,East,Yes
11678,Customer_1678,East,No
11679,Customer_1679,South,Yes
11680,Customer_1680,South,Yes
11681,Customer_1681,West,Yes
11682,Customer_1682,South,No
11683,Customer_1683,North,No
11684,Customer_1684,North,Yes
11685,Customer_1685,East,Yes
11686,Customer_1686,North,No
11687,Customer_1687,West,Yes
11688,Customer_1688,North,Yes
11689,Customer_1689,North,No
11690,Customer_1690,West,No
11691,Customer_1691,South,No
11692,Customer_1692,South,No
11693,Customer_1693,West,Yes
11694,Customer_1694,East,No
11695,Customer_1695,North,No
11696,Customer_1696,West,Yes
11697,Customer_1697,North,Yes
11698,Customer_1698,East,Yes
11699,Customer_1699,North,Yes
11700,Customer_1700,West,No
11701,Customer_1701,North,No
11702,Customer_1702,South,Yes
11703,Customer_1703,East,Yes
11704,Customer_1704,East,No
11705,Customer_1705,East,Yes
11706,Customer_1706,West,Yes
11707,Customer_1707,East,Yes
11708,Customer_1708,South,Yes
11709,Customer_1709,West,Yes
11710,Customer_1710,South,Yes
11711,Customer_1711,North,Yes
11712,Customer_1712,North,Yes
11713,Customer_1713,North,Yes
11714,Customer_1714,North,Yes
11715,Customer_1715,South,No
11716,Customer_1716,West,No
11717,Customer_1717,West,Yes
11718,Customer_1718,East,Yes
11719,Customer_1719,South,No
11720,Customer_1720,North,Yes
11721,Customer_1721,South,Yes
11722,Customer_1722,East,No
11723,Customer_1723,East,No
11724,Customer_1724,South,No
11725,Customer_1725,South,Yes
11726,Customer_1726,South,No
11727,Customer_1727,West,Yes
11728,Customer_1728,North,No
11729,Customer_1729,South,Yes
11730,Customer_1730,South,Yes
11731,Customer_1731,South,No
11732,Customer_1732,East,Yes
11733,Customer_1733,East,Yes
11734,Customer_1734,West,No
11735,Customer_1735,North,Yes
11736,Customer_1736,West,Yes
11737,Customer_1737,North,Yes
11738,Customer_1738,East,No
11739,Customer_1739,East,No
11740,Customer_1740,East,Yes
11741,Customer_1741,West,No
11742,Customer_1742,South,Yes
11743,Customer_1743,South,No
11744,Customer_1744,East,Yes
11745,Customer_1745,South,Yes
11746,Customer_1746,South,No
11747,Customer_1747,West,Yes
11748,Customer_1748,North,Yes
11749,Customer_1749,East,Yes
11750,Customer_1750,East,No
11751,Customer_1751,West,Yes
11752,Customer_1752,West,Yes
11753,Customer_1753,South,Yes
11754,Customer_1754,East,Yes
11755,Customer_1755,North,Yes
11756,Customer_1756,West,No
11757,Customer_1757,North,No
11758,Customer_1758,North,Yes
11759,Customer_1759,East,Yes
11760,Customer_1760,East,Yes
11761,Customer_1761,West,Yes
11762,Customer_1762,East,No
11763,Customer_1763,East,Yes
11764,Customer_1764,East,Yes
11765,Customer_1765,North,No
11766,Customer_1766,West,Yes
11767,Customer_1767,South,No
11768,Customer_1768,North,Yes
11769,Customer_1769,East,No
11770,Customer_1770,North,No
11771,Customer_1771,East,No
11772,Customer_1772,East,No
11773,Customer_1773,North,Yes
11774,Customer_1774,West,Yes
11775,Customer_1775,East,No
11776,Customer_1776,West,Yes
11777,Customer_1777,South,Yes
11778,Customer_1778,East,Yes
11779,Customer_1779,West,Yes
11780,Customer_1780,West,Yes
11781,Customer_1781,South,Yes
11782,Customer_1782,West,No
11783,Customer_1783,West,Yes
11784,Customer_1784,South,Yes
11785,Customer_1785,East,Yes
11786,Customer_1786,West,Yes
11787,Customer_1787,West,No
11788,Customer_1788,West,Yes
11789,Customer_1789,North,Yes
11790,Customer_1790,South,No
11791,Customer_1791,North,Yes
11792,Customer_1792,South,Yes
11793,Customer_1793,East,Yes
11794,Customer_1794,East,No
11795,Customer_1795,West,Yes
11796,Customer_1796,South,Yes
11797,Customer_1797,East,Yes
11798,Customer_1798,South,Yes
11799,Customer_1799,East,Yes
11800,Customer_1800,North,Yes
11801,Customer_1801,East,Yes
11802,Customer_1802,North,No
11803,Customer_1803,East,No
11804,Customer_1804,West,Yes
11805,Customer_1805,North,No
11806,Customer_1806,East,Yes
11807,Customer_1807,West,Yes
11808,Customer_1808,North,No
11809,Customer_1809,West,No
11810,Customer_1810,South,No
11811,Customer_1811,South,Yes
11812,Customer_1812,North,No
11813,Customer_1813,East,Yes
11814,Customer_1814,North,No
11815,Customer_1815,West,No
11816,Customer_1816,East,Yes
11817,Customer_1817,South,No
11818,Customer_1818,East,Yes
11819,Customer_1819,South,Yes
11820,Customer_1820,East,Yes
11821,Customer_1821,East,Yes
11822,Customer_1822,East,No
11823,Customer_1823,West,No
11824,Customer_1824,West,Yes
11825,Customer_1825,North,No
11826,Customer_1826,North,No
11827,Customer_1827,South,Yes
11828,Customer_1828,West,No
11829,Customer_1829,South,Yes
11830,Customer_1830,North,No
11831,Customer_1831,South,Yes
11832,Customer_1832,North,Yes
11833,Customer_1833,West,Yes
11834,Customer_1834,East,No
11835,Customer_1835,West,Yes
11836,Customer_1836,South,Yes
11837,Customer_1837,South,Yes
11838,Customer_1838,West,No
11839,Customer_1839,West,Yes
11840,Customer_1840,North,Yes
11841,Customer_1841,South,Yes
11842,Customer_1842,South,Yes
11843,Customer_1843,West,No
11844,Customer_1844,East,No
11845,Customer_1845,South,Yes
11846,Customer_1846,East,Yes
11847,Customer_1847,West,No
11848,Customer_1848,West,Yes
11849,Customer_1849,North,No
11850,Customer_1850,South,No
11851,Customer_1851,East,No
11852,Customer_1852,North,Yes
11853,Customer_1853,South,Yes
11854,Customer_1854,North,No
11855,Customer_1855,West,Yes
11856,Customer_1856,South,No
11857,Customer_1857,North,Yes
11858,Customer_1858,North,No
11859,Customer_1859,East,Yes
11860,Customer_1860,North,Yes
11861,Customer_1861,South,Yes
11862,Customer_1862,South,No
11863,Customer_1863,East,No
11864,Customer_1864,South,Yes
11865,Customer_1865,West,Yes
11866,Customer_1866,South,No
11867,Customer_1867,South,Yes
11868,Customer_1868,North,Yes
11869,Customer_1869,North,Yes
11870,Customer_1870,South,Yes
11871,Customer_1871,East,Yes
11872,Customer_1872,North,Yes
11873,Customer_1873,East,Yes
11874,Customer_1874,South,Yes
11875,Customer_1875,South,Yes
11876,Customer_1876,West,Yes
11877,Customer_1877,North,Yes
11878,Customer_1878,South,No
11879,Customer_1879,West,Yes
11880,Customer_1880,North,Yes
11881,Customer_1881,South,Yes
11882,Customer_1882,South,Yes
11883,Customer_1883,North,Yes
11884,Customer_1884,North,Yes
11885,Customer_1885,North,No
11886,Customer_1886,South,Yes
11887,Customer_1887,South,No
11888,Customer_1888,West,Yes
11889,Customer_1889,East,Yes
11890,Customer_1890,North,Yes
11891,Customer_1891,South,Yes
11892,Customer_1892,South,Yes
11893,Customer_1893,North,No
11894,Customer_1894,East,Yes
11895,Customer_1895,North,No
11896,Customer_1896,East,No
11897,Customer_1897,South,Yes
11898,Customer_1898,East,Yes
11899,Customer_1899,West,Yes
11900,Customer_1900,South,Yes
11901,Customer_1901,West,Yes
